xi_t,deltaK_over_K0_0_001,deltaK_over_K0_0_005,deltaK_over_K0_0_01,deltaK_over_K0_0_05,deltaK_over_K0_0_1
272.8125,0.998652220200063,0.966876331686086,0.874299307528462,0.0476336895734601,0.000156253389108256
273.125,0.998650680216073,0.96683909382614,0.874165032522786,0.0474682124228701,0.000154697001824009
273.4375,0.998649140234458,0.966801857400357,0.874030778139084,0.0473033101319562,0.000153156117188328
273.75,0.998647600255217,0.966764622408682,0.873896544374188,0.0471389807036837,0.000151630580784561
274.0625,0.998646060278352,0.966727388851059,0.873762331224932,0.0469752221479553,0.000150120239734149
274.375,0.998644520303861,0.966690156727434,0.873628138688149,0.0468120324815871,0.000148624942681306
274.6875,0.998642980331744,0.96665292603775,0.873493966760675,0.0466494097282848,0.000147144539777847
275,0.998641440362003,0.966615696781953,0.873359815439343,0.0464873519186196,0.000145678882668176
275.3125,0.998639900394636,0.966578468959988,0.873225684720989,0.0463258570900045,0.000144227824474418
275.625,0.998638360429644,0.9665412425718,0.873091574602449,0.0461649232866703,0.000142791219781696
275.9375,0.998636820467027,0.966504017617332,0.872957485080559,0.0460045485596421,0.000141368924623563
276.25,0.998635280506784,0.96646679409653,0.872823416152156,0.0458447309667157,0.000139960796467576
276.5625,0.998633740548916,0.96642957200934,0.872689367814077,0.045685468572434,0.000138566694201005
276.875,0.998632200593423,0.966392351355704,0.87255534006316,0.0455267594480635,0.000137186478116698
277.1875,0.998630660640305,0.966355132135569,0.872421332896243,0.0453686016715711,0.000135820009899081
277.5,0.998629120689561,0.966317914348879,0.872287346310165,0.0452109933276009,0.000134467152610291
277.8125,0.998627580741192,0.966280697995578,0.872153380301765,0.0450539325074504,0.000133127770676458
278.125,0.998626040795197,0.966243483075613,0.872019434867882,0.0448974173090484,0.000131801729874121
278.4375,0.998624500851578,0.966206269588927,0.871885510005358,0.044741445836931,0.00013048889731677
278.75,0.998622960910333,0.966169057535465,0.871751605711032,0.0445860162022192,0.000129189141441532
279.0625,0.998621420971462,0.966131846915172,0.871617721981745,0.044431126522596,0.00012790233199599
279.375,0.998619881034967,0.966094637727993,0.87148385881434,0.0442767749222832,0.000126628340025127
279.6875,0.998618341100846,0.966057429973872,0.871350016205657,0.0441229595320191,0.000125367037858401
280,0.998616801169099,0.966020223652756,0.871216194152541,0.0439696784890359,0.000124118299096957
280.3125,0.998615261239728,0.965983018764587,0.871082392651834,0.0438169299370366,0.000122881998600952
280.625,0.998613721312731,0.965945815309311,0.870948611700379,0.0436647120261733,0.000121658012477023
280.9375,0.998612181388109,0.965908613286874,0.870814851295021,0.0435130229130239,0.000120446218065864
281.25,0.998610641465861,0.965871412697219,0.870681111432604,0.0433618607605708,0.000119246493929938
281.5625,0.998609101545988,0.965834213540291,0.870547392109973,0.0432112237381777,0.000118058719841307
281.875,0.99860756162849,0.965797015816036,0.870413693323974,0.043061110021568,0.000116882776769581
282.1875,0.998606021713366,0.965759819524399,0.870280015071453,0.0429115177928026,0.000115718546869994
282.5,0.998604481800617,0.965722624665323,0.870146357349255,0.0427624452402576,0.00011456591347159
282.8125,0.998602941890243,0.965685431238754,0.870012720154228,0.042613890558603,0.000113424761065533
283.125,0.998601401982243,0.965648239244637,0.86987910348322,0.04246585194878,0.000112294975293534
283.4375,0.998599862076618,0.965611048682916,0.869745507333079,0.0423183276179798,0.000111176442936385
283.75,0.998598322173367,0.965573859553536,0.869611931700651,0.042171315779622,0.000110069051902619
284.0625,0.998596782272491,0.965536671856443,0.869478376582788,0.0420248146533323,0.000108972691217273
284.375,0.99859524237399,0.965499485591581,0.869344841976338,0.0418788224649215,0.000107887251010768
284.6875,0.998593702477864,0.965462300758894,0.869211327878151,0.0417333374463639,0.0001068126225079
285,0.998592162584112,0.965425117358328,0.869077834285076,0.0415883578357757,0.000105748698016936
285.3125,0.998590622692734,0.965387935389828,0.868944361193966,0.0414438818773939,0.000104695370918826
285.625,0.998589082803731,0.965350754853338,0.868810908601672,0.041299907821555,0.000103652535656515
285.9375,0.998587542917103,0.965313575748803,0.868677476505044,0.0411564339246736,0.000102620087724368
286.25,0.99858600303285,0.965276398076169,0.868544064900936,0.0410134584492214,0.000101597923657694
286.5625,0.998584463150971,0.965239221835379,0.8684106737862,0.0408709796637065,0.000100585941022378
286.875,0.998582923271466,0.965202047026379,0.868277303157689,0.0407289958426517,9.95840384046192e-05
287.1875,0.998581383394337,0.965164873649114,0.868143953012257,0.0405875052665744,9.85921154007632e-05
287.5,0.998579843519581,0.965127701703528,0.86801062334676,0.0404465062219651,9.76100726072436e-05
287.8125,0.998578303647201,0.965090531189567,0.867877314158049,0.0403059970012672,9.66378116106191e-05
288.125,0.998576763777195,0.965053362107174,0.867744025442982,0.0401659759028558,9.56752349777113e-05
288.4375,0.998575223909563,0.965016194456296,0.867610757198414,0.0400264412310176,9.47222462458413e-05
288.75,0.998573684044306,0.964979028236877,0.867477509421201,0.0398873912959301,9.37787499131618e-05
289.0625,0.998572144181424,0.964941863448862,0.8673442821082,0.0397488244136409,9.28446514290878e-05
289.375,0.998570604320916,0.964904700092195,0.867211075256267,0.039610738906048,9.19198571848204e-05
289.6875,0.998569064462783,0.964867538166822,0.867077888862261,0.0394731331008787,9.10042745039663e-05
290,0.998567524607024,0.964830377672687,0.866944722923038,0.0393360053316698,9.00978116332507e-05
290.3125,0.99856598475364,0.964793218609736,0.866811577435459,0.0391993539377474,8.9200377733322e-05
290.625,0.998564444902631,0.964756060977913,0.866678452396382,0.0390631772642065,8.83118828696488e-05
290.9375,0.998562905053996,0.964718904777163,0.866545347802666,0.0389274736618915,8.74322380035076e-05
291.25,0.998561365207735,0.964681750007431,0.866412263651172,0.0387922414873755,8.6561354983059e-05
291.5625,0.998559825363849,0.964644596668661,0.86627919993876,0.0386574791029409,8.56991465345145e-05
291.875,0.998558285522338,0.9646074447608,0.86614615666229,0.0385231848765597,8.48455262533906e-05
292.1875,0.998556745683201,0.964570294283791,0.866013133818625,0.0383893571818732,8.40004085958494e-05
292.5,0.998555205846439,0.96453314523758,0.865880131404626,0.0382559943981727,8.31637088701264e-05
292.8125,0.998553666012051,0.964495997622111,0.865747149417156,0.0381230949103798,8.23353432280434e-05
293.125,0.998552126180038,0.964458851437329,0.865614187853078,0.0379906571090267,8.15152286566054e-05
293.4375,0.998550586350399,0.96442170668318,0.865481246709255,0.0378586793902369,8.07032829696818e-05
293.75,0.998549046523135,0.964384563359607,0.86534832598255,0.0377271601557057,7.98994247997704e-05
294.0625,0.998547506698245,0.964347421466557,0.865215425669828,0.0375960978126807,7.91035735898432e-05
294.375,0.99854596687573,0.964310281003974,0.865082545767955,0.0374654907739428,7.83156495852735e-05
294.6875,0.998544427055589,0.964273141971802,0.864949686273794,0.0373353374577868,7.75355738258439e-05
295,0.998542887237823,0.964236004369987,0.864816847184213,0.0372056362880022,7.67632681378326e-05
295.3125,0.998541347422431,0.964198868198474,0.864684028496077,0.0370763856938542,7.599865512618e-05
295.625,0.998539807609414,0.964161733457207,0.864551230206253,0.0369475841100647,7.52416581667328e-05
295.9375,0.998538267798771,0.964124600146132,0.864418452311609,0.0368192299767933,7.44922013985647e-05
296.25,0.998536727990503,0.964087468265194,0.864285694809011,0.0366913217396184,7.37502097163747e-05
296.5625,0.998535188184609,0.964050337814336,0.864152957695329,0.0365638578495182,7.30156087629605e-05
296.875,0.99853364838109,0.964013208793505,0.86402024096743,0.0364368367628525,7.22883249217664e-05
297.1875,0.998532108579945,0.963976081202645,0.863887544622184,0.0363102569413433,7.15682853095068e-05
297.5,0.998530568781175,0.963938955041701,0.863754868656461,0.0361841168520567,7.08554177688615e-05
297.8125,0.998529028984779,0.963901830310619,0.863622213067131,0.036058414967384,7.01496508612453e-05
298.125,0.998527489190757,0.963864707009342,0.863489577851064,0.0359331497650235,6.94509138596485e-05
298.4375,0.99852594939911,0.963827585137816,0.863356963005131,0.0358083197279617,6.87591367415496e-05
298.75,0.998524409609838,0.963790464695986,0.863224368526205,0.0356839233444554,6.80742501818973e-05
299.0625,0.99852286982294,0.963753345683796,0.863091794411156,0.0355599591080128,6.73961855461641e-05
299.375,0.998521330038416,0.963716228101192,0.862959240656858,0.0354364255173759,6.67248748834677e-05
299.6875,0.998519790256267,0.963679111948119,0.862826707260183,0.0353133210765018,6.60602509197618e-05
300,0.998518250476492,0.963641997224522,0.862694194218005,0.0351906442945447,6.54022470510938e-05
300.3125,0.998516710699092,0.963604883930345,0.862561701527198,0.0350683936858382,6.47507973369312e-05
300.625,0.998515170924066,0.963567772065533,0.862429229184637,0.0349465677698769,6.41058364935524e-05
300.9375,0.998513631151415,0.963530661630032,0.862296777187196,0.0348251650712985,6.34672998875049e-05
301.25,0.998512091381138,0.963493552623787,0.86216434553175,0.0347041841198662,6.28351235291286e-05
301.5625,0.998510551613235,0.963456445046741,0.862031934215176,0.0345836234504507,6.22092440661424e-05
301.875,0.998509011847707,0.963419338898841,0.86189954323435,0.0344634816030123,6.15895987772962e-05
302.1875,0.998507472084553,0.963382234180031,0.861767172586148,0.0343437571225837,6.0976125566085e-05
302.5,0.998505932323774,0.963345130890257,0.861634822267449,0.0342244485592519,6.03687629545262e-05
302.8125,0.998504392565369,0.963308029029462,0.861502492275129,0.0341055544681409,5.97674500769984e-05
303.125,0.998502852809338,0.963270928597593,0.861370182606068,0.033987073409394,5.91721266741423e-05
303.4375,0.998501313055682,0.963233829594594,0.861237893257143,0.0338690039481567,5.85827330868217e-05
303.75,0.9984997733044,0.96319673202041,0.861105624225234,0.033751344654559,5.79992102501451e-05
304.0625,0.998498233555493,0.963159635874986,0.860973375507221,0.0336340941036982,5.74214996875463e-05
304.375,0.99849669380896,0.963122541158267,0.860841147099984,0.0335172508756217,5.68495435049243e-05
304.6875,0.998495154064801,0.963085447870198,0.860708939000404,0.0334008135553096,5.6283284384842e-05
305,0.998493614323017,0.963048356010724,0.860576751205361,0.0332847807326579,5.57226655807817e-05
305.3125,0.998492074583608,0.96301126557979,0.860444583711738,0.0331691510024611,5.51676309114587e-05
305.625,0.998490534846572,0.96297417657734,0.860312436516417,0.0330539229643954,5.46181247551913e-05
305.9375,0.998488995111911,0.962937089003321,0.860180309616279,0.0329390952230016,5.40740920443263e-05
306.25,0.998487455379624,0.962900002857677,0.860048203008209,0.0328246663876684,5.3535478259721e-05
306.5625,0.998485915649712,0.962862918140352,0.859916116689089,0.0327106350726151,5.30022294252794e-05
306.875,0.998484375922174,0.962825834851293,0.859784050655804,0.0325969998968754,5.24742921025433e-05
307.1875,0.99848283619701,0.962788752990443,0.859652004905239,0.0324837594842804,5.19516133853367e-05
307.5,0.998481296474221,0.962751672557748,0.859519979434277,0.0323709124634419,5.14341408944646e-05
307.8125,0.998479756753806,0.962714593553153,0.859387974239805,0.0322584574677357,5.0921822772463e-05
308.125,0.998478217035765,0.962677515976603,0.859255989318709,0.0321463931352855,5.04146076784029e-05
308.4375,0.998476677320099,0.962640439828043,0.859124024667875,0.0320347181089457,4.99124447827449e-05
308.75,0.998475137606808,0.962603365107417,0.858992080284189,0.0319234310362858,4.94152837622455e-05
309.0625,0.99847359789589,0.962566291814672,0.85886015616454,0.0318125305695731,4.89230747949139e-05
309.375,0.998472058187347,0.962529219949751,0.858728252305815,0.0317020153657572,4.84357685550196e-05
309.6875,0.998470518481178,0.962492149512601,0.858596368704903,0.0315918840864533,4.7953316208149e-05
310,0.998468978777383,0.962455080503165,0.858464505358691,0.0314821353979261,4.74756694063113e-05
310.3125,0.998467439075963,0.962418012921389,0.85833266226407,0.0313727679710736,4.70027802830942e-05
310.625,0.998465899376917,0.962380946767218,0.858200839417929,0.0312637804814111,4.65346014488662e-05
310.9375,0.998464359680245,0.962343882040597,0.858069036817159,0.0311551716090549,4.60710859860281e-05
311.25,0.998462819985948,0.962306818741471,0.857937254458651,0.0310469400387067,4.56121874443111e-05
311.5625,0.998461280294025,0.962269756869785,0.857805492339294,0.0309390844596375,4.51578598361219e-05
311.875,0.998459740604476,0.962232696425484,0.857673750455982,0.0308316035656717,4.47080576319337e-05
312.1875,0.998458200917302,0.962195637408513,0.857542028805606,0.0307244960551711,4.42627357557246e-05
312.5,0.998456661232502,0.962158579818817,0.857410327385058,0.0306177606310196,4.38218495804591e-05
312.8125,0.998455121550076,0.962121523656341,0.857278646191233,0.030511396000607,4.33853549236169e-05
313.125,0.998453581870024,0.96208446892103,0.857146985221023,0.0304054008758136,4.2953208042765e-05
313.4375,0.998452042192347,0.96204741561283,0.857015344471323,0.0302997739729948,4.25253656311738e-05
313.75,0.998450502517044,0.962010363731684,0.856883723939027,0.030194514012965,4.21017848134773e-05
314.0625,0.998448962844115,0.961973313277539,0.85675212362103,0.0300896197209826,4.16824231413768e-05
314.375,0.998447423173561,0.961936264250339,0.856620543514227,0.0299850898267343,4.12672385893867e-05
314.6875,0.99844588350538,0.96189921665003,0.856488983615516,0.02988092306432,4.08561895506229e-05
315,0.998444343839574,0.961862170476556,0.856357443921791,0.0297771181722371,4.04492348326339e-05
315.3125,0.998442804176143,0.961825125729862,0.85622592442995,0.0296736738933653,4.00463336532718e-05
315.625,0.998441264515086,0.961788082409894,0.85609442513689,0.0295705889749518,3.96474456366062e-05
315.9375,0.998439724856402,0.961751040516596,0.85596294603951,0.0294678621685956,3.92525308088776e-05
316.25,0.998438185200093,0.961714000049914,0.855831487134707,0.0293654922302325,3.88615495944917e-05
316.5625,0.998436645546159,0.961676961009792,0.85570004841938,0.0292634779201204,3.84744628120532e-05
316.875,0.998435105894598,0.961639923396177,0.855568629890429,0.0291618180028236,3.80912316704398e-05
317.1875,0.998433566245412,0.961602887209012,0.855437231544753,0.0290605112471986,3.77118177649141e-05
317.5,0.9984320265986,0.961565852448242,0.855305853379254,0.0289595564263788,3.73361830732756e-05
317.8125,0.998430486954163,0.961528819113814,0.85517449539083,0.0288589523177594,3.69642899520498e-05
318.125,0.998428947312099,0.961491787205672,0.855043157576384,0.0287586977029832,3.65961011327165e-05
318.4375,0.99842740767241,0.96145475672376,0.854911839932818,0.0286587913679252,3.62315797179744e-05
318.75,0.998425868035095,0.961417727668025,0.854780542457032,0.0285592321026786,3.58706891780439e-05
319.0625,0.998424328400154,0.961380700038411,0.854649265145932,0.0284600187015394,3.55133933470062e-05
319.375,0.998422788767587,0.961343673834863,0.854518007996418,0.0283611499629923,3.5159656419179e-05
319.6875,0.998421249137395,0.961306649057326,0.854386771005395,0.028262624689696,3.48094429455282e-05
320,0.998419709509577,0.961269625705746,0.854255554169766,0.0281644416884688,3.44627178301157e-05
320.3125,0.998418169884133,0.961232603780067,0.854124357486437,0.0280665997702739,3.41194463265822e-05
320.625,0.998416630261063,0.961195583280235,0.853993180952312,0.0279690977502052,3.37795940346652e-05
320.9375,0.998415090640367,0.961158564206194,0.853862024564297,0.027871934447473,3.34431268967514e-05
321.25,0.998413551022046,0.96112154655789,0.853730888319298,0.0277751086853894,3.3110011194464e-05
321.5625,0.998412011406099,0.961084530335268,0.853599772214221,0.0276786192913545,3.27802135452838e-05
321.875,0.998410471792526,0.961047515538273,0.853468676245973,0.0275824650968419,3.24537008992032e-05
322.1875,0.998408932181327,0.96101050216685,0.853337600411462,0.0274866449373844,3.2130440535415e-05
322.5,0.998407392572502,0.960973490220944,0.853206544707595,0.0273911576525604,3.18104000590325e-05
322.8125,0.998405852966052,0.9609364797005,0.853075509131281,0.0272960020859794,3.14935473978439e-05
323.125,0.998404313361975,0.960899470605464,0.852944493679428,0.027201177085268,3.11798507990976e-05
323.4375,0.998402773760273,0.96086246293578,0.852813498348946,0.0271066815020563,3.08692788263206e-05
323.75,0.998401234160945,0.960825456691393,0.852682523136745,0.0270125141919638,3.05618003561679e-05
324.0625,0.998399694563991,0.960788451872249,0.852551568039734,0.0269186740145855,3.02573845753039e-05
324.375,0.998398154969412,0.960751448478293,0.852420633054825,0.0268251598334778,2.99560009773139e-05
324.6875,0.998396615377206,0.960714446509469,0.852289718178928,0.0267319705161456,2.96576193596474e-05
325,0.998395075787375,0.960677445965723,0.852158823408956,0.0266391049340275,2.93622098205915e-05
325.3125,0.998393536199917,0.960640446847001,0.85202794874182,0.0265465619624831,2.90697427562739e-05
325.625,0.998391996614834,0.960603449153247,0.851897094174433,0.0264543404807786,2.87801888576966e-05
325.9375,0.998390457032125,0.960566452884405,0.851766259703709,0.0263624393720739,2.84935191077988e-05
326.25,0.998388917451791,0.960529458040423,0.85163544532656,0.0262708575234084,2.82097047785486e-05
326.5625,0.99838737787383,0.960492464621244,0.851504651039901,0.0261795938256881,2.79287174280644e-05
326.875,0.998385838298243,0.960455472626813,0.851373876840646,0.026088647173672,2.76505288977647e-05
327.1875,0.998384298725031,0.960418482057077,0.85124312272571,0.0259980164659585,2.7375111309546e-05
327.5,0.998382759154193,0.960381492911979,0.851112388692009,0.0259077006049722,2.71024370629893e-05
327.8125,0.998381219585728,0.960344505191466,0.850981674736458,0.0258176984969507,2.68324788325939e-05
328.125,0.998379680019638,0.960307518895481,0.850850980855974,0.0257280090519313,2.65652095650393e-05
328.4375,0.998378140455922,0.960270534023971,0.850720307047474,0.0256386311837378,2.63006024764741e-05
328.75,0.99837660089458,0.96023355057688,0.850589653307875,0.0255495638099671,2.60386310498315e-05
329.0625,0.998375061335612,0.960196568554154,0.850459019634096,0.0254608058519766,2.57792690321726e-05
329.375,0.998373521779019,0.960159587955738,0.850328406023053,0.0253723562348708,2.55224904320549e-05
329.6875,0.998371982224799,0.960122608781576,0.850197812471666,0.0252842138874881,2.5268269516928e-05
330,0.998370442672953,0.960085631031615,0.850067238976855,0.0251963777423883,2.50165808105549e-05
330.3125,0.998368903123482,0.960048654705799,0.849936685535539,0.0251088467358394,2.47673990904584e-05
330.625,0.998367363576385,0.960011679804073,0.849806152144637,0.0250216198078047,2.45206993853944e-05
330.9375,0.998365824031661,0.959974706326382,0.849675638801072,0.0249346959019301,2.42764569728485e-05
331.25,0.998364284489312,0.959937734272673,0.849545145501764,0.0248480739655311,2.40346473765591e-05
331.5625,0.998362744949337,0.959900763642889,0.849414672243634,0.0247617529495803,2.37952463640644e-05
331.875,0.998361205411736,0.959863794436976,0.849284219023604,0.0246757318086944,2.35582299442739e-05
332.1875,0.998359665876509,0.959826826654879,0.849153785838598,0.024590009501122,2.33235743650645e-05
332.5,0.998358126343656,0.959789860296544,0.849023372685538,0.0245045849887303,2.30912561108996e-05
332.8125,0.998356586813177,0.959752895361915,0.848892979561347,0.0244194572369933,2.28612519004731e-05
333.125,0.998355047285072,0.959715931850937,0.848762606462951,0.0243346252149786,2.26335386843763e-05
333.4375,0.998353507759341,0.959678969763556,0.848632253387272,0.0242500878953355,2.24080936427876e-05
333.75,0.998351968235984,0.959642009099718,0.848501920331236,0.024165844254282,2.21848941831862e-05
334.0625,0.998350428715002,0.959605049859366,0.848371607291769,0.0240818932715929,2.19639179380875e-05
334.375,0.998348889196393,0.959568092042447,0.848241314265796,0.0239982339305869,2.17451427628022e-05
334.6875,0.998347349680158,0.959531135648905,0.848111041250243,0.023914865218115,2.15285467332164e-05
335,0.998345810166298,0.959494180678686,0.847980788242038,0.0238317861245474,2.13141081435953e-05
335.3125,0.998344270654811,0.959457227131735,0.847850555238106,0.0237489956437622,2.11018055044072e-05
335.625,0.998342731145699,0.959420275007997,0.847720342235378,0.0236664927731322,2.08916175401707e-05
335.9375,0.99834119163896,0.959383324307416,0.84759014923078,0.0235842765135137,2.06835231873221e-05
336.25,0.998339652134596,0.95934637502994,0.847459976221241,0.0235023458692338,2.04775015921049e-05
336.5625,0.998338112632605,0.959309427175512,0.847329823203691,0.0234206998480784,2.02735321084797e-05
336.875,0.998336573132989,0.959272480744078,0.847199690175058,0.0233393374612805,2.00715942960553e-05
337.1875,0.998335033635746,0.959235535735583,0.847069577132274,0.023258257723508,1.98716679180405e-05
337.5,0.998333494140878,0.959198592149972,0.846939484072269,0.0231774596528517,1.96737329392158e-05
337.8125,0.998331954648383,0.959161649987191,0.846809410991973,0.0230969422708136,1.9477769523926e-05
338.125,0.998330415158262,0.959124709247183,0.846679357888318,0.0230167046022949,1.92837580340918e-05
338.4375,0.998328875670516,0.959087769929896,0.846549324758237,0.0229367456755843,1.90916790272424e-05
338.75,0.998327336185143,0.959050832035274,0.846419311598661,0.0228570645223461,1.89015132545669e-05
339.0625,0.998325796702145,0.959013895563262,0.846289318406524,0.0227776601776085,1.87132416589854e-05
339.375,0.99832425722152,0.958976960513806,0.846159345178759,0.0226985316797522,1.85268453732388e-05
339.6875,0.99832271774327,0.95894002688685,0.846029391912299,0.0226196780704984,1.83423057179988e-05
340,0.998321178267393,0.95890309468234,0.84589945860408,0.0225410983948972,1.81596041999953e-05
340.3125,0.99831963879389,0.958866163900221,0.845769545251036,0.0224627917013163,1.79787225101636e-05
340.625,0.998318099322762,0.958829234540438,0.845639651850102,0.0223847570414292,1.77996425218093e-05
340.9375,0.998316559854007,0.958792306602937,0.845509778398215,0.0223069934702039,1.76223462887919e-05
341.25,0.998315020387626,0.958755380087663,0.845379924892309,0.0222295000458915,1.74468160437265e-05
341.5625,0.998313480923619,0.95871845499456,0.845250091329323,0.0221522758300146,1.72730341962029e-05
341.875,0.998311941461986,0.958681531323575,0.845120277706192,0.0220753198873559,1.71009833310232e-05
342.1875,0.998310402002727,0.958644609074652,0.844990484019856,0.0219986312859472,1.69306462064563e-05
342.5,0.998308862545843,0.958607688247737,0.844860710267251,0.0219222090970578,1.67620057525103e-05
342.8125,0.998307323091331,0.958570768842775,0.844730956445317,0.0218460523951835,1.65950450692216e-05
343.125,0.998305783639194,0.958533850859711,0.844601222550992,0.021770160258035,1.64297474249615e-05
343.4375,0.998304244189431,0.95849693429849,0.844471508581216,0.0216945317665273,1.62660962547595e-05
343.75,0.998302704742042,0.958460019159057,0.844341814532929,0.0216191660047679,1.61040751586429e-05
344.0625,0.998301165297027,0.958423105441359,0.844212140403072,0.0215440620600465,1.59436678999939e-05
344.375,0.998299625854385,0.95838619314534,0.844082486188585,0.0214692190228231,1.5784858403922e-05
344.6875,0.998298086414118,0.958349282270945,0.84395285188641,0.0213946359867177,1.56276307556532e-05
345,0.998296546976224,0.958312372818119,0.843823237493488,0.0213203120484989,1.54719691989355e-05
345.3125,0.998295007540704,0.958275464786809,0.843693643006763,0.0212462463080729,1.53178581344593e-05
345.625,0.998293468107558,0.958238558176958,0.843564068423176,0.0211724378684732,1.51652821182946e-05
345.9375,0.998291928676787,0.958201652988513,0.843434513739671,0.021098885835849,1.50142258603431e-05
346.25,0.998290389248389,0.958164749221418,0.843304978953192,0.0210255893194547,1.4864674222806e-05
346.5625,0.998288849822365,0.958127846875619,0.843175464060683,0.0209525474316392,1.47166122186672e-05
346.875,0.998287310398714,0.958090945951061,0.843045969059089,0.0208797592878351,1.45700250101909e-05
347.1875,0.998285770977438,0.95805404644769,0.842916493945354,0.0208072240065479,1.44248979074353e-05
347.5,0.998284231558536,0.95801714836545,0.842787038716425,0.0207349407093454,1.428121636678e-05
347.8125,0.998282692142007,0.957980251704288,0.842657603369247,0.0206629085208468,1.41389659894685e-05
348.125,0.998281152727852,0.957943356464147,0.842528187900768,0.0205911265687127,1.39981325201659e-05
348.4375,0.998279613316072,0.957906462644974,0.842398792307933,0.0205195939836339,1.38587018455294e-05
348.75,0.998278073906665,0.957869570246713,0.842269416587692,0.0204483098993213,1.37206599927949e-05
349.0625,0.998276534499632,0.957832679269311,0.84214006073699,0.020377273452495,1.35839931283759e-05
349.375,0.998274995094973,0.957795789712711,0.842010724752778,0.0203064837828745,1.34486875564778e-05
349.6875,0.998273455692687,0.957758901576861,0.841881408632004,0.0202359400331674,1.33147297177252e-05
350,0.998271916292776,0.957722014861704,0.841752112371617,0.0201656413490599,1.31821061878029e-05
350.3125,0.998270376895238,0.957685129567186,0.841622835968567,0.0200955868792058,1.3050803676111e-05
350.625,0.998268837500074,0.957648245693252,0.841493579419805,0.0200257757752165,1.29208090244325e-05
350.9375,0.998267298107284,0.957611363239849,0.841364342722281,0.0199562071916507,1.27921092056153e-05
351.25,0.998265758716868,0.95757448220692,0.841235125872946,0.019886880286004,1.2664691322266e-05
351.5625,0.998264219328826,0.957537602594412,0.841105928868753,0.0198177942186991,1.25385426054581e-05
351.875,0.998262679943158,0.957500724402269,0.840976751706652,0.019748948153075,1.24136504134519e-05
352.1875,0.998261140559863,0.957463847630437,0.840847594383598,0.0196803412553775,1.22900022304279e-05
352.5,0.998259601178942,0.957426972278861,0.840718456896543,0.0196119726947486,1.21675856652322e-05
352.8125,0.998258061800395,0.957390098347487,0.840589339242441,0.0195438416432169,1.20463884501354e-05
353.125,0.998256522424222,0.957353225836259,0.840460241418245,0.019475947275687,1.19263984396026e-05
353.4375,0.998254983050423,0.957316354745123,0.840331163420911,0.0194082887699302,1.18076036090763e-05
353.75,0.998253443678997,0.957279485074025,0.840202105247392,0.019340865306574,1.1689992053772e-05
354.0625,0.998251904309945,0.95724261682291,0.840073066894646,0.0192736760690923,1.15735519874843e-05
354.375,0.998250364943268,0.957205749991722,0.839944048359627,0.0192067202437958,1.14582717414065e-05
354.6875,0.998248825578963,0.957168884580408,0.839815049639292,0.0191399970198217,1.13441397629608e-05
355,0.998247286217033,0.957132020588912,0.839686070730598,0.0190735055891241,1.12311446146407e-05
355.3125,0.998245746857477,0.957095158017181,0.839557111630503,0.0190072451464644,1.11192749728651e-05
355.625,0.998244207500294,0.957058296865158,0.839428172335963,0.0189412148894012,1.1008519626843e-05
355.9375,0.998242668145485,0.957021437132791,0.839299252843938,0.0188754140182808,1.08988674774503e-05
356.25,0.99824112879305,0.956984578820023,0.839170353151385,0.0188098417362274,1.07903075361178e-05
356.5625,0.998239589442988,0.9569477219268,0.839041473255265,0.0187444972491337,1.06828289237295e-05
356.875,0.998238050095301,0.956910866453068,0.838912613152537,0.0186793797656507,1.05764208695326e-05
357.1875,0.998236510749987,0.956874012398772,0.83878377284016,0.018614488497179,1.04710727100582e-05
357.5,0.998234971407047,0.956837159763857,0.838654952315096,0.0185498226578584,1.03667738880526e-05
357.8125,0.99823343206648,0.956800308548269,0.838526151574306,0.0184853814645589,1.02635139514195e-05
358.125,0.998231892728288,0.956763458751952,0.838397370614751,0.0184211641368709,1.01612825521721e-05
358.4375,0.998230353392469,0.956726610374853,0.838268609433393,0.0183571698970961,1.00600694453967e-05
358.75,0.998228814059024,0.956689763416916,0.838139868027195,0.0182933979702378,9.95986448822537e-06
359.0625,0.998227274727953,0.956652917878087,0.838011146393119,0.0182298475839916,9.86065763882027e-06
359.375,0.998225735399255,0.956616073758312,0.837882444528129,0.018166517968736,9.76243895536667e-06
359.6875,0.998224196072931,0.956579231057535,0.837753762429189,0.0181034083575233,9.66519859507698e-06
360,0.998222656748982,0.956542389775702,0.837625100093263,0.0180405179860698,9.56892681320427e-06
360.3125,0.998221117427405,0.956505549912758,0.837496457517316,0.0179778460927474,9.47361396206576e-06
360.625,0.998219578108202,0.956468711468649,0.837367834698313,0.0179153919185733,9.37925049007596e-06
360.9375,0.998218038791373,0.95643187444332,0.83723923163322,0.0178531547072017,9.28582694078955e-06
361.25,0.998216499476918,0.956395038836717,0.837110648319004,0.0177911337049144,9.19333395195363e-06
361.5625,0.998214960164837,0.956358204648784,0.836982084752629,0.0177293281606112,9.10176225456955e-06
361.875,0.998213420855129,0.956321371879467,0.836853540931065,0.0176677373258015,9.01110267196402e-06
362.1875,0.998211881547795,0.956284540528712,0.836725016851279,0.0176063604545948,8.92134611886952e-06
362.5,0.998210342242835,0.956247710596464,0.836596512510237,0.0175451968036919,8.83248360051378e-06
362.8125,0.998208802940248,0.956210882082667,0.83646802790491,0.0174842456323757,8.74450621171847e-06
363.125,0.998207263640035,0.956174054987269,0.836339563032266,0.0174235062025022,8.6574051360067e-06
