xi_t,P_gg_with_CD,P_eg_with_CD,P_ge_with_CD,P_photon_with_CD,concurrence_target,concurrence_without_CD,concurrence_with_CD,bell_fidelity_without_CD,bell_fidelity_with_CD,conditional_bell_fidelity_with_CD,u1,u2,Omega_pi_over_xi,Omega_CD_over_xi
0.385,0.995312723511996,0.00468727648790211,0,0,NaN,0,0,0.00234363824395105,0.00234363824395105,0.5,0,0.9,1.01555934057204,0
0.39,0.994955415275993,0.00504458472390565,0,0,NaN,0,0,0.00252229236195282,0.00252229236195282,0.5,0,0.9,1.03870804592745,0
0.395,0.994576531216051,0.00542346878384752,0,0,NaN,0,0,0.00271173439192376,0.00271173439192376,0.5,0,0.9,1.06198803610436,0
0.4,0.994175128129232,0.0058248718706664,0,0,NaN,0,0,0.0029124359353332,0.0029124359353332,0.5,0,0.9,1.08539356711353,0
0.405,0.993750239970087,0.00624976002981108,0,0,NaN,0,0,0.00312488001490554,0.00312488001490554,0.5,0,0.9,1.10891886399042,0
0.41,0.993300878075344,0.00669912192455426,0,0,NaN,0,0,0.00334956096227713,0.00334956096227713,0.5,0,0.9,1.13255812222003,0
0.415,0.992826031426272,0.00717396857362685,0,0,NaN,0,0,0.00358698428681342,0.00358698428681342,0.5,0,0.9,1.15630550916912,0
0.42,0.992324666949541,0.00767533305035728,0,0,NaN,0,0,0.00383766652517864,0.00383766652517864,0.5,0,0.9,1.1801551655253,0
0.425,0.991795729857368,0.0082042701425307,0,0,NaN,0,0,0.00410213507126535,0.00410213507126535,0.5,0,0.9,1.20410120674274,0
0.43,0.991238144027684,0.00876185597221486,0,0,NaN,0,0,0.00438092798610743,0.00438092798610743,0.5,0,0.9,1.22813772449407,0
0.435,0.990650812425064,0.0093491875748345,0,0,NaN,0,0,0.00467459378741725,0.00467459378741725,0.5,0,0.9,1.25225878812822,0
0.44,0.990032617563084,0.00996738243681375,0,0,NaN,0,0,0.00498369121840688,0.00498369121840688,0.5,0,0.9,1.27645844613364,0
0.445,0.989382422008752,0.0106175779911464,0,0,NaN,0,0,0.00530878899557321,0.00530878899557321,0.5,0,0.9,1.30073072760685,0
0.45,0.988699068929601,0.0113009310702972,0,0,NaN,0,0,0.0056504655351486,0.0056504655351486,0.5,0,0.9,1.32506964372558,0
0.455,0.987981382684015,0.0120186173158833,0,0,NaN,0,0,0.00600930865794164,0.00600930865794164,0.5,0,0.9,1.34946918922647,0
0.46,0.987228169455264,0.0127718305446347,0,0,NaN,0,0,0.00638591527231733,0.00638591527231733,0.5,0,0.9,1.37392334388676,0
0.465,0.986438217929714,0.0135617820701838,0,0,NaN,0,0,0.0067808910350919,0.0067808910350919,0.5,0,0.9,1.39842607400971,0
0.47,0.985610300019608,0.0143896999802906,0,0,NaN,0,0,0.00719484999014528,0.00719484999014528,0.5,0,0.9,1.42297133391331,0
0.475,0.984743171630732,0.0152568283691663,0,0,NaN,0,0,0.00762841418458315,0.00762841418458315,0.5,0,0.9,1.44755306742195,0
0.48,0.983835573475276,0.016164426524623,0,0,NaN,0,0,0.0080822132623115,0.0080822132623115,0.5,0,0.9,1.47216520936071,0
0.485,0.982886231930061,0.0171137680698373,0,0,NaN,0,0,0.00855688403491867,0.00855688403491867,0.5,0,0.9,1.49680168705185,0
0.49,0.981893859940311,0.0181061400595876,0,0,NaN,0,0,0.00905307002979382,0.00905307002979382,0.5,0,0.9,1.52145642181313,0
0.495,0.980857157969006,0.0191428420308923,0,0,NaN,0,0,0.00957142101544616,0.00957142101544616,0.5,0,0.9,1.54612333045769,0
0.5,0.979774814991846,0.0202251850080525,0,0,NaN,0,0,0.0101125925040263,0.0101125925040263,0.5,0,0.9,1.5707963267949,0
0.505,0.97864550953772,0.0213544904621786,0,0,NaN,0,0,0.0106772452310893,0.0106772452310893,0.5,0,0.9,1.59546932313211,0
0.51,0.977467910774539,0.02253208922536,0,0,NaN,0,0,0.01126604461268,0.01126604461268,0.5,0,0.9,1.62013623177666,0
0.515,0.976240679640176,0.0237593203597221,0,0,NaN,0,0,0.011879660179861,0.011879660179861,0.5,0,0.9,1.64479096653795,0
0.52,0.974962470018201,0.0250375299816977,0,0,NaN,0,0,0.0125187649908488,0.0125187649908488,0.5,0,0.9,1.66942744422909,0
0.525,0.973631929957966,0.0263680700419323,0,0,NaN,0,0,0.0131840350209661,0.0131840350209661,0.5,0,0.9,1.69403958616784,0
0.53,0.972247702938567,0.0277522970613312,0,0,NaN,0,0,0.0138761485306656,0.0138761485306656,0.5,0,0.9,1.71862131967648,0
0.535,0.970808429176045,0.0291915708238535,0,0,NaN,0,0,0.0145957854119268,0.0145957854119268,0.5,0,0.9,1.74316657958008,0
0.54,0.969312746973147,0.0306872530267517,0,0,NaN,0,0,0.0153436265133759,0.0153436265133759,0.5,0,0.9,1.76766930970303,0
0.545,0.96775929411084,0.032240705889058,0,0,NaN,0,0,0.016120352944529,0.016120352944529,0.5,0,0.9,1.79212346436333,0
0.55,0.966146709280681,0.0338532907192177,0,0,NaN,0,0,0.0169266453596088,0.0169266453596088,0.5,0,0.9,1.81652300986422,0
0.555,0.964473633557025,0.0355263664428736,0,0,NaN,0,0,0.0177631832214368,0.0177631832214368,0.5,0,0.9,1.84086192598294,0
0.56,0.962738711907986,0.0372612880919124,0,0,NaN,0,0,0.0186306440459562,0.0186306440459562,0.5,0,0.9,1.86513420745615,0
0.565,0.960940594743911,0.0390594052559876,0,0,NaN,0,0,0.0195297026279938,0.0195297026279938,0.5,0,0.9,1.88933386546158,0
0.57,0.959077939502052,0.040922060497847,0,0,NaN,0,0,0.0204610302489235,0.0204610302489235,0.5,0,0.9,1.91345492909572,0
0.575,0.957149412266002,0.0428505877338963,0,0,NaN,0,0,0.0214252938669481,0.0214252938669481,0.5,0,0.9,1.93749144684705,0
0.58,0.955153689418352,0.0448463105815465,0,0,NaN,0,0,0.0224231552907733,0.0224231552907733,0.5,0,0.9,1.96143748806449,0
0.585,0.953089459324898,0.0469105406750009,0,0,NaN,0,0,0.0234552703375005,0.0234552703375005,0.5,0,0.9,1.98528714442067,0
0.59,0.95095542404865,0.0490445759512491,0,0,NaN,0,0,0.0245222879756245,0.0245222879756245,0.5,0,0.9,2.00903453136976,0
0.595,0.948750301091749,0.0512496989081496,0,0,NaN,0,0,0.0256248494540748,0.0256248494540748,0.5,0,0.9,2.03267378959938,0
0.6,0.946472825163306,0.0535271748365923,0,0,NaN,0,0,0.0267635874182961,0.0267635874182961,0.5,0,0.9,2.05619908647626,0
0.605,0.944121749971056,0.0558782500288427,0,0,NaN,0,0,0.0279391250144213,0.0279391250144213,0.5,0,0.9,2.07960461748544,0
0.61,0.941695850034616,0.058304149965283,0,0,NaN,0,0,0.0291520749826415,0.0291520749826415,0.5,0,0.9,2.10288460766234,0
0.615,0.939193922518028,0.0608060774818712,0,0,NaN,0,0,0.0304030387409356,0.0304030387409356,0.5,0,0.9,2.12603331301775,0
0.62,0.93661478907915,0.0633852109207486,0,0,NaN,0,0,0.0316926054603743,0.0316926054603743,0.5,0,0.9,2.149045021955,0
0.625,0.933957297733367,0.0660427022665315,0,0,NaN,0,0,0.0330213511332658,0.0330213511332658,0.5,0,0.9,2.17191405667924,0
0.63,0.931220324728972,0.0687796752709269,0,0,NaN,0,0,0.0343898376354635,0.0343898376354635,0.5,0,0.9,2.19463477459835,0
0.635,0.928402776431488,0.071597223568411,0,0,NaN,0,0,0.0357986117842055,0.0357986117842055,0.5,0,0.9,2.21720156971516,0
0.64,0.925503591214089,0.0744964087858098,0,0,NaN,0,0,0.0372482043929049,0.0372482043929049,0.5,0,0.9,2.23960887401065,0
0.645,0.922521741351186,0.0774782586487132,0,0,NaN,0,0,0.0387391293243566,0.0387391293243566,0.5,0,0.9,2.26185115881776,0
0.65,0.919456234912153,0.0805437650877459,0,0,NaN,0,0,0.0402718825438729,0.0402718825438729,0.5,0,0.9,2.28392293618556,0
0.655,0.916306117652096,0.0836938823478032,0,0,NaN,0,0,0.0418469411739016,0.0418469411739016,0.5,0,0.9,2.30581876023322,0
0.66,0.913070474896455,0.086929525103444,0,0,NaN,0,0,0.043464762551722,0.043464762551722,0.5,0,0.9,2.32753322849382,0
0.665,0.909748433416191,0.0902515665837074,0,0,NaN,0,0,0.0451257832918537,0.0451257832918537,0.5,0,0.9,2.34906098324721,0
0.67,0.906339163290208,0.0936608367096912,0,0,NaN,0,0,0.0468304183548456,0.0468304183548456,0.5,0,0.9,2.37039671284205,0
0.675,0.9028418797516,0.0971581202482985,0,0,NaN,0,0,0.0485790601241492,0.0485790601241492,0.5,0,0.9,2.39153515300631,0
0.68,0.899255845014286,0.100744154985613,0,0,NaN,0,0,0.0503720774928065,0.0503720774928065,0.5,0,0.9,2.41247108814619,0
0.685,0.895580370076477,0.104419629923422,0,0,NaN,0,0,0.0522098149617108,0.0522098149617108,0.5,0,0.9,2.43319935263295,0
0.69,0.891814816497454,0.108185183502445,0,0,NaN,0,0,0.0540925917512223,0.0540925917512223,0.5,0,0.9,2.45371483207749,0
0.695,0.887958598144024,0.112041401855874,0,0,NaN,0,0,0.0560207009279372,0.0560207009279372,0.5,0,0.9,2.47401246459225,0
0.7,0.884011182903046,0.115988817096853,0,0,NaN,0,0,0.0579944085484266,0.0579944085484266,0.5,0,0.9,2.49408724204012,0
0.705,0.879972094356355,0.120027905643544,0,0,NaN,0,0,0.0600139528217719,0.0600139528217719,0.5,0,0.9,2.51393421127016,0
0.71,0.875840913414436,0.124159086585463,0,0,NaN,0,0,0.0620795432927314,0.0620795432927314,0.5,0,0.9,2.53354847533967,0
0.715,0.87161727990515,0.128382720094748,0,0,NaN,0,0,0.0641913600473741,0.0641913600473741,0.5,0,0.9,2.55292519472251,0
0.72,0.867300894113864,0.132699105886034,0,0,NaN,0,0,0.0663495529430171,0.0663495529430171,0.5,0,0.9,2.57205958850309,0
0.725,0.862891518271306,0.137108481728593,0,0,NaN,0,0,0.0685542408642964,0.0685542408642964,0.5,0,0.9,2.59094693555606,0
0.73,0.858388977985521,0.141611022014378,0,0,NaN,0,0,0.0708055110071888,0.0708055110071888,0.5,0,0.9,2.60958257571117,0
0.735,0.853793163614319,0.14620683638558,0,0,NaN,0,0,0.07310341819279,0.07310341819279,0.5,0,0.9,2.62796191090305,0
0.74,0.849104031574639,0.15089596842526,0,0,NaN,0,0,0.07544798421263,0.07544798421263,0.5,0,0.9,2.64608040630576,0
0.745,0.844321605585329,0.15567839441457,0,0,NaN,0,0,0.0778391972072851,0.0778391972072851,0.5,0,0.9,2.66393359145167,0
0.75,0.839445977839874,0.160554022160025,0,0,NaN,0,0,0.0802770110800124,0.0802770110800124,0.5,0,0.9,2.68151706133449,0
0.755,0.834477310105697,0.165522689894202,0,0,NaN,0,0,0.0827613449471008,0.0827613449471008,0.5,0,0.9,2.69882647749613,0
0.76,0.829415834746723,0.170584165253176,0,0,NaN,0,0,0.0852920826265879,0.0852920826265879,0.5,0,0.9,2.71585756909717,0
0.765,0.824261855665998,0.175738144333901,0,0,NaN,0,0,0.0878690721669505,0.0878690721669505,0.5,0,0.9,2.73260613397058,0
0.77,0.819015749165251,0.180984250834647,0,0,NaN,0,0,0.0904921254173237,0.0904921254173237,0.5,0,0.9,2.74906803965861,0
0.775,0.813677964718402,0.186322035281496,0,0,NaN,0,0,0.0931610176407482,0.0931610176407482,0.5,0,0.9,2.76523922443235,0
0.78,0.808249025656125,0.191750974343773,0,0,NaN,0,0,0.0958754871718866,0.0958754871718866,0.5,0,0.9,2.78111569829393,0
0.785,0.802729529758739,0.19727047024116,0,0,NaN,0,0,0.0986352351205799,0.0986352351205799,0.5,0,0.9,2.79669354396099,0
0.79,0.797120149754798,0.2028798502451,0,0,NaN,0,0,0.10143992512255,0.10143992512255,0.5,0,0.9,2.81196891783321,0
0.795,0.791421633722946,0.208578366276952,0,0,NaN,0,0,0.104289183138476,0.104289183138476,0.5,0,0.9,2.82693805094065,0
0.8,0.785634805394718,0.21436519460518,0,0,NaN,0,0,0.10718259730259,0.10718259730259,0.5,0,0.9,2.84159724987371,0
0.805,0.779760564356177,0.220239435643722,0,0,NaN,0,0,0.110119717821861,0.110119717821861,0.5,0,0.9,2.85594289769441,0
0.81,0.773799886146424,0.226200113853474,0,0,NaN,0,0,0.113100056926737,0.113100056926737,0.5,0,0.9,2.86997145482879,0
0.815,0.767753822251228,0.232246177748671,0,0,NaN,0,0,0.116123088874336,0.116123088874336,0.5,0,0.9,2.88367945994031,0
0.82,0.761623499990184,0.238376500009715,0,0,NaN,0,0,0.119188250004857,0.119188250004857,0.5,0,0.9,2.89706353078382,0
0.825,0.755410122296061,0.244589877703838,0,0,NaN,0,0,0.122294938851919,0.122294938851919,0.5,0,0.9,2.9101203650401,0
0.83,0.749114967385137,0.250885032614762,0,0,NaN,0,0,0.125442516307381,0.125442516307381,0.5,0,0.9,2.92284674113069,0
0.835,0.742739388317611,0.257260611682288,0,0,NaN,0,0,0.128630305841144,0.128630305841144,0.5,0,0.9,2.9352395190127,0
0.84,0.736284812447341,0.263715187552558,0,0,NaN,0,0,0.131857593776279,0.131857593776279,0.5,0,0.9,2.94729564095363,0
0.845,0.729752740760415,0.270247259239484,0,0,NaN,0,0,0.135123629619742,0.135123629619742,0.5,0,0.9,2.95901213228579,0
0.85,0.723144747102288,0.276855252897611,0,0,NaN,0,0,0.138427626448806,0.138427626448806,0.5,0,0.9,2.97038610214027,0
0.855,0.716462477293446,0.283537522706453,0,0,NaN,0,0,0.141768761353227,0.141768761353227,0.5,0,0.9,2.9814147441602,0
0.86,0.709707648133801,0.290292351866098,0,0,NaN,0,0,0.145146175933049,0.145146175933049,0.5,0,0.9,2.99209533719317,0
0.865,0.702882046296271,0.297117953703627,0,0,NaN,0,0,0.148558976851814,0.148558976851814,0.5,0,0.9,3.00242524596269,0
0.87,0.695987527110223,0.304012472889676,0,0,NaN,0,0,0.152006236444838,0.152006236444838,0.5,0,0.9,3.01240192171832,0
0.875,0.689026013235724,0.310973986764175,0,0,NaN,0,0,0.155486993382088,0.155486993382088,0.5,0,0.9,3.02202290286461,0
0.88,0.681999493229784,0.318000506770115,0,0,NaN,0,0,0.159000253385057,0.159000253385057,0.5,0,0.9,3.03128581556843,0
0.885,0.674910020006012,0.325089979993887,0,0,NaN,0,0,0.162544989996943,0.162544989996943,0.5,0,0.9,3.04018837434466,0
0.89,0.667759709189362,0.332240290810537,0,0,NaN,0,0,0.166120145405268,0.166120145405268,0.5,0,0.9,3.04872838262015,0
0.895,0.660550737367897,0.339449262632002,0,0,NaN,0,0,0.169724631316001,0.169724631316001,0.5,0,0.9,3.05690373327564,0
0.9,0.653285340243716,0.346714659756183,0,0,NaN,0,0,0.173357329878091,0.173357329878091,0.5,0,0.9,3.06471240916567,0
0.905,0.645965810685465,0.354034189314434,0,0,NaN,0,0,0.177017094657217,0.177017094657217,0.5,0,0.9,3.07215248361633,0
0.91,0.638594496685046,0.361405503314853,0,0,NaN,0,0,0.180702751657426,0.180702751657426,0.5,0,0.9,3.07922212090057,0
0.915,0.63117379922141,0.368826200778488,0,0,NaN,0,0,0.184413100389244,0.184413100389244,0.5,0,0.9,3.08591957669117,0
0.92,0.623706170034518,0.376293829965381,0,0,NaN,0,0,0.188146914982691,0.188146914982691,0.5,0,0.9,3.09224319849114,0
0.925,0.616194109312776,0.383805890687122,0,0,NaN,0,0,0.191902945343561,0.191902945343561,0.5,0,0.9,3.09819142604141,0
0.93,0.608640163297493,0.391359836702405,0,0,NaN,0,0,0.195679918351203,0.195679918351203,0.5,0,0.9,3.10376279170585,0
0.935,0.601046921808061,0.398953078191837,0,0,NaN,0,0,0.199476539095919,0.199476539095919,0.5,0,0.9,3.10895592083334,0
0.94,0.593417015691813,0.406582984308085,0,0,NaN,0,0,0.203291492154043,0.203291492154043,0.5,0,0.9,3.11376953209698,0
0.945,0.585753114202665,0.414246885797234,0,0,NaN,0,0,0.207123442898617,0.207123442898617,0.5,0,0.9,3.11820243781021,0
0.95,0.578057922312834,0.421942077687065,0,0,NaN,0,0,0.210971038843533,0.210971038843533,0.5,0,0.9,3.12225354421989,0
0.955,0.570334177962115,0.429665822037784,0,0,NaN,0,0,0.214832911018892,0.214832911018892,0.5,0,0.9,3.12592185177611,0
0.96,0.562584649249319,0.43741535075058,0,0,NaN,0,0,0.21870767537529,0.21870767537529,0.5,0,0.9,3.12920645537889,0
0.965,0.554812131570667,0.445187868429232,0,0,NaN,0,0,0.222593934214616,0.222593934214616,0.5,0,0.9,3.13210654460144,0
0.97,0.547019444710025,0.452980555289874,0,0,NaN,0,0,0.226490277644937,0.226490277644937,0.5,0,0.9,3.13462140389013,0
0.975,0.539209429886035,0.460790570113864,0,0,NaN,0,0,0.230395285056932,0.230395285056932,0.5,0,0.9,3.13675041274106,0
0.98,0.531384946761264,0.468615053238635,0,0,NaN,0,0,0.234307526619318,0.234307526619318,0.5,0,0.9,3.13849304585315,0
0.985,0.523548870418624,0.476451129581275,0,0,NaN,0,0,0.238225564790638,0.238225564790638,0.5,0,0.9,3.13984887325777,0
0.99,0.515704088310381,0.484295911689517,0,0,NaN,0,0,0.242147955844759,0.242147955844759,0.5,0,0.9,3.14081756042479,0
0.995,0.507853497185155,0.492146502814743,0,0,NaN,0,0,0.246073251407372,0.246073251407372,0.5,0,0.9,3.14139886834514,0
1,0.499999999998356,0.500000000001543,0,0,NaN,0,0,0.250000000000772,0.250000000000772,0.5,0,0.9,3.14159265358979,0
1.005,0.492146502811556,0.507853497188342,0,0,NaN,0,0,0.253926748594171,0.253926748594171,0.5,0,0.9,3.14139886834514,0
1.01,0.484295911686331,0.515704088313567,0,0,NaN,0,0,0.257852044156784,0.257852044156784,0.5,0,0.9,3.14081756042479,0
1.015,0.476451129578091,0.523548870421808,0,0,NaN,0,0,0.261774435210904,0.261774435210904,0.5,0,0.9,3.13984887325777,0
1.02,0.468615053235453,0.531384946764445,0,0,NaN,0,0,0.265692473382223,0.265692473382223,0.5,0,0.9,3.13849304585315,0
1.025,0.460790570110686,0.539209429889213,0,0,NaN,0,0,0.269604714944606,0.269604714944606,0.5,0,0.9,3.13675041274106,0
1.03,0.4529805552867,0.547019444713199,0,0,NaN,0,0,0.273509722356599,0.273509722356599,0.5,0,0.9,3.13462140389013,0
1.035,0.445187868426063,0.554812131573836,0,0,NaN,0,0,0.277406065786918,0.277406065786918,0.5,0,0.9,3.13210654460144,0
1.04,0.437415350747416,0.562584649252483,0,0,NaN,0,0,0.281292324626241,0.281292324626241,0.5,0,0.9,3.12920645537889,0
1.045,0.429665822034627,0.570334177965271,0,0,NaN,0,0,0.285167088982636,0.285167088982636,0.5,0,0.9,3.12592185177611,0
1.05,0.421942077683915,0.578057922315983,0,0,NaN,0,0,0.289028961157992,0.289028961157992,0.5,0,0.9,3.12225354421989,0
1.055,0.414246885794093,0.585753114205806,0,0,NaN,0,0,0.292876557102903,0.292876557102903,0.5,0,0.9,3.11820243781021,0
1.06,0.406582984304952,0.593417015694947,0,0,NaN,0,0,0.296708507847473,0.296708507847473,0.5,0,0.9,3.11376953209698,0
1.065,0.398953078188714,0.601046921811185,0,0,NaN,0,0,0.300523460905592,0.300523460905592,0.5,0,0.9,3.10895592083334,0
1.07,0.391359836699292,0.608640163300607,0,0,NaN,0,0,0.304320081650304,0.304320081650304,0.5,0,0.9,3.10376279170585,0
1.075,0.38380589068402,0.616194109315879,0,0,NaN,0,0,0.308097054657939,0.308097054657939,0.5,0,0.9,3.09819142604141,0
1.08,0.37629382996229,0.623706170037609,0,0,NaN,0,0,0.311853085018804,0.311853085018804,0.5,0,0.9,3.09224319849114,0
1.085,0.36882620077541,0.631173799224489,0,0,NaN,0,0,0.315586899612244,0.315586899612244,0.5,0,0.9,3.08591957669117,0
1.09,0.361405503311788,0.638594496688111,0,0,NaN,0,0,0.319297248344056,0.319297248344056,0.5,0,0.9,3.07922212090057,0
1.095,0.354034189311383,0.645965810688516,0,0,NaN,0,0,0.322982905344258,0.322982905344258,0.5,0,0.9,3.07215248361633,0
1.1,0.346714659753146,0.653285340246753,0,0,NaN,0,0,0.326642670123376,0.326642670123376,0.5,0,0.9,3.06471240916567,0
1.105,0.339449262628981,0.660550737370918,0,0,NaN,0,0,0.330275368685459,0.330275368685459,0.5,0,0.9,3.05690373327564,0
1.11,0.332240290807531,0.667759709192368,0,0,NaN,0,0,0.333879854596184,0.333879854596184,0.5,0,0.9,3.04872838262015,0
1.115,0.325089979990898,0.674910020009001,0,0,NaN,0,0,0.337455010004501,0.337455010004501,0.5,0,0.9,3.04018837434466,0
1.12,0.318000506767143,0.681999493232756,0,0,NaN,0,0,0.340999746616378,0.340999746616378,0.5,0,0.9,3.03128581556843,0
1.125,0.310973986761221,0.689026013238678,0,0,NaN,0,0,0.344513006619339,0.344513006619339,0.5,0,0.9,3.02202290286461,0
1.13,0.304012472886741,0.695987527113158,0,0,NaN,0,0,0.347993763556579,0.347993763556579,0.5,0,0.9,3.01240192171832,0
1.135,0.297117953700711,0.702882046299188,0,0,NaN,0,0,0.351441023149594,0.351441023149594,0.5,0,0.9,3.00242524596269,0
1.14,0.290292351863201,0.709707648136698,0,0,NaN,0,0,0.354853824068349,0.354853824068349,0.5,0,0.9,2.99209533719317,0
1.145,0.283537522703577,0.716462477296323,0,0,NaN,0,0,0.358231238648161,0.358231238648161,0.5,0,0.9,2.9814147441602,0
1.15,0.276855252894755,0.723144747105144,0,0,NaN,0,0,0.361572373552572,0.361572373552572,0.5,0,0.9,2.97038610214027,0
1.155,0.27024725923665,0.729752740763249,0,0,NaN,0,0,0.364876370381625,0.364876370381625,0.5,0,0.9,2.95901213228579,0
1.16,0.263715187549746,0.736284812450153,0,0,NaN,0,0,0.368142406225077,0.368142406225077,0.5,0,0.9,2.94729564095363,0
1.165,0.257260611679498,0.742739388320402,0,0,NaN,0,0,0.371369694160201,0.371369694160201,0.5,0,0.9,2.9352395190127,0
1.17,0.250885032611995,0.749114967387904,0,0,NaN,0,0,0.374557483693952,0.374557483693952,0.5,0,0.9,2.92284674113069,0
1.175,0.244589877701094,0.755410122298805,0,0,NaN,0,0,0.377705061149403,0.377705061149403,0.5,0,0.9,2.9101203650401,0
1.18,0.238376500006995,0.761623499992904,0,0,NaN,0,0,0.380811749996452,0.380811749996452,0.5,0,0.9,2.89706353078382,0
1.185,0.232246177745976,0.767753822253923,0,0,NaN,0,0,0.383876911126962,0.383876911126962,0.5,0,0.9,2.88367945994031,0
1.19,0.226200113850803,0.773799886149095,0,0,NaN,0,0,0.386899943074548,0.386899943074548,0.5,0,0.9,2.86997145482879,0
1.195,0.220239435641076,0.779760564358823,0,0,NaN,0,0,0.389880282179411,0.389880282179411,0.5,0,0.9,2.85594289769441,0
1.2,0.21436519460256,0.785634805397338,0,0,NaN,0,0,0.392817402698669,0.392817402698669,0.5,0,0.9,2.84159724987371,0
1.205,0.208578366274358,0.79142163372554,0,0,NaN,0,0,0.39571081686277,0.39571081686277,0.5,0,0.9,2.82693805094065,0
1.21,0.202879850242533,0.797120149757366,0,0,NaN,0,0,0.398560074878683,0.398560074878683,0.5,0,0.9,2.81196891783321,0
1.215,0.197270470238619,0.80272952976128,0,0,NaN,0,0,0.40136476488064,0.40136476488064,0.5,0,0.9,2.79669354396099,0
1.22,0.191750974341259,0.808249025658639,0,0,NaN,0,0,0.40412451282932,0.40412451282932,0.5,0,0.9,2.78111569829393,0
1.225,0.18632203527901,0.813677964720889,0,0,NaN,0,0,0.406838982360444,0.406838982360444,0.5,0,0.9,2.76523922443235,0
1.23,0.180984250832189,0.81901574916771,0,0,NaN,0,0,0.409507874583855,0.409507874583855,0.5,0,0.9,2.74906803965861,0
1.235,0.17573814433147,0.824261855668428,0,0,NaN,0,0,0.412130927834214,0.412130927834214,0.5,0,0.9,2.73260613397058,0
1.24,0.170584165250774,0.829415834749125,0,0,NaN,0,0,0.414707917374562,0.414707917374562,0.5,0,0.9,2.71585756909717,0
1.245,0.165522689891828,0.834477310108071,0,0,NaN,0,0,0.417238655054035,0.417238655054035,0.5,0,0.9,2.69882647749613,0
1.25,0.16055402215768,0.839445977842218,0,0,NaN,0,0,0.419722988921109,0.419722988921109,0.5,0,0.9,2.68151706133449,0
1.255,0.155678394412255,0.844321605587644,0,0,NaN,0,0,0.422160802793822,0.422160802793822,0.5,0,0.9,2.66393359145167,0
1.26,0.150895968422974,0.849104031576925,0,0,NaN,0,0,0.424552015788462,0.424552015788462,0.5,0,0.9,2.64608040630576,0
1.265,0.146206836383323,0.853793163616575,0,0,NaN,0,0,0.426896581808288,0.426896581808288,0.5,0,0.9,2.62796191090305,0
1.27,0.14161102201215,0.858388977987748,0,0,NaN,0,0,0.429194488993874,0.429194488993874,0.5,0,0.9,2.60958257571117,0
1.275,0.137108481726396,0.862891518273503,0,0,NaN,0,0,0.431445759136751,0.431445759136751,0.5,0,0.9,2.59094693555606,0
1.28,0.132699105883867,0.867300894116031,0,0,NaN,0,0,0.433650447058016,0.433650447058016,0.5,0,0.9,2.57205958850309,0
1.285,0.128382720092611,0.871617279907287,0,0,NaN,0,0,0.435808639953644,0.435808639953644,0.5,0,0.9,2.55292519472251,0
1.29,0.124159086583356,0.875840913416542,0,0,NaN,0,0,0.437920456708271,0.437920456708271,0.5,0,0.9,2.53354847533967,0
1.295,0.120027905641468,0.879972094358431,0,0,NaN,0,0,0.439986047179215,0.439986047179215,0.5,0,0.9,2.51393421127016,0
1.3,0.115988817094807,0.884011182905091,0,0,NaN,0,0,0.442005591452546,0.442005591452546,0.5,0,0.9,2.49408724204013,0
1.305,0.112041401853859,0.887958598146039,0,0,NaN,0,0,0.44397929907302,0.44397929907302,0.5,0,0.9,2.47401246459225,0
1.31,0.10818518350046,0.891814816499439,0,0,NaN,0,0,0.445907408249719,0.445907408249719,0.5,0,0.9,2.45371483207749,0
1.315,0.104419629921468,0.895580370078431,0,0,NaN,0,0,0.447790185039215,0.447790185039215,0.5,0,0.9,2.43319935263295,0
1.32,0.10074415498369,0.899255845016209,0,0,NaN,0,0,0.449627922508104,0.449627922508104,0.5,0,0.9,2.41247108814619,0
1.325,0.0971581202464059,0.902841879753493,0,0,NaN,0,0,0.451420939876746,0.451420939876746,0.5,0,0.9,2.39153515300632,0
1.33,0.0936608367078293,0.906339163292069,0,0,NaN,0,0,0.453169581646035,0.453169581646035,0.5,0,0.9,2.37039671284205,0
1.335,0.0902515665818762,0.909748433418022,0,0,NaN,0,0,0.454874216709011,0.454874216709011,0.5,0,0.9,2.34906098324721,0
1.34,0.0869295251016435,0.913070474898255,0,0,NaN,0,0,0.456535237449127,0.456535237449127,0.5,0,0.9,2.32753322849382,0
1.345,0.0836938823460334,0.916306117653865,0,0,NaN,0,0,0.458153058826932,0.458153058826932,0.5,0,0.9,2.30581876023322,0
1.35,0.0805437650860066,0.919456234913892,0,0,NaN,0,0,0.459728117456946,0.459728117456946,0.5,0,0.9,2.28392293618556,0
1.355,0.0774782586470046,0.922521741352894,0,0,NaN,0,0,0.461260870676447,0.461260870676447,0.5,0,0.9,2.26185115881776,0
1.36,0.0744964087841315,0.925503591215767,0,0,NaN,0,0,0.462751795607883,0.462751795607883,0.5,0,0.9,2.23960887401065,0
1.365,0.0715972235667632,0.928402776433135,0,0,NaN,0,0,0.464201388216568,0.464201388216568,0.5,0,0.9,2.21720156971516,0
1.37,0.0687796752693093,0.931220324730589,0,0,NaN,0,0,0.465610162365295,0.465610162365295,0.5,0,0.9,2.19463477459835,0
1.375,0.066042702264944,0.933957297734954,0,0,NaN,0,0,0.466978648867477,0.466978648867477,0.5,0,0.9,2.17191405667924,0
1.38,0.0633852109191912,0.936614789080707,0,0,NaN,0,0,0.468307394540354,0.468307394540354,0.5,0,0.9,2.149045021955,0
