map,x,y,final_Bell_fidelity,final_concurrence,final_atomic_population,max_norm_error
loading,0.0583333333333333,0.075,0.98754268690461,0.987532827163704,0.987552546645516,2.30321317573612e-11
loading,0.0583333333333333,0.0833333333333333,0.98754268690461,0.987532827163704,0.987552546645517,2.30324648242686e-11
loading,0.0583333333333333,0.0916666666666667,0.987542686904607,0.987532827163701,0.987552546645514,2.30332419803858e-11
loading,0.0583333333333333,0.1,0.98754268690461,0.987532827163704,0.987552546645516,2.30315766458489e-11
loading,0.0666666666666667,-0.1,0.984999552598934,0.984989718248968,0.985009386948901,2.3019364192578e-11
loading,0.0666666666666667,-0.0916666666666667,0.984999552598934,0.984989718248968,0.985009386948901,2.30184760141583e-11
loading,0.0666666666666667,-0.0833333333333333,0.984999552598933,0.984989718248967,0.985009386948899,2.30182539695534e-11
loading,0.0666666666666667,-0.075,0.984999552598934,0.984989718248968,0.9850093869489,2.30183649918558e-11
loading,0.0666666666666667,-0.0666666666666667,0.984999552598935,0.984989718248969,0.985009386948902,2.30178098803435e-11
loading,0.0666666666666667,-0.0583333333333333,0.984999552598931,0.984989718248965,0.985009386948897,2.30195862371829e-11
loading,0.0666666666666667,-0.05,0.984999552598935,0.984989718248968,0.985009386948901,2.30161445458066e-11
loading,0.0666666666666667,-0.0416666666666667,0.984999552598929,0.984989718248963,0.985009386948895,2.3019364192578e-11
loading,0.0666666666666667,-0.0333333333333333,0.984999552598932,0.984989718248966,0.985009386948898,2.30178098803435e-11
loading,0.0666666666666667,-0.025,0.984999552598937,0.984989718248971,0.985009386948904,2.3016477612714e-11
loading,0.0666666666666667,-0.0166666666666667,0.984999552598929,0.984989718248963,0.985009386948896,2.30173657911337e-11
loading,0.0666666666666667,-0.00833333333333333,0.984999552598936,0.98498971824897,0.985009386948903,2.30170327242263e-11
loading,0.0666666666666667,0,0.984999552598932,0.984989718248965,0.985009386948898,2.30199193040903e-11
loading,0.0666666666666667,0.00833333333333333,0.984999552598934,0.984989718248968,0.985009386948901,2.30191421479731e-11
loading,0.0666666666666667,0.0166666666666667,0.984999552598928,0.984989718248961,0.985009386948894,2.30189201033681e-11
loading,0.0666666666666667,0.025,0.984999552598935,0.984989718248969,0.985009386948901,2.30184760141583e-11
loading,0.0666666666666667,0.0333333333333333,0.984999552598931,0.984989718248965,0.985009386948898,2.30182539695534e-11
loading,0.0666666666666667,0.0416666666666667,0.984999552598928,0.984989718248962,0.985009386948895,2.30191421479731e-11
loading,0.0666666666666667,0.05,0.984999552598931,0.984989718248965,0.985009386948898,2.30196972594854e-11
loading,0.0666666666666667,0.0583333333333333,0.984999552598931,0.984989718248965,0.985009386948898,2.30191421479731e-11
loading,0.0666666666666667,0.0666666666666667,0.984999552598934,0.984989718248968,0.985009386948901,2.30184760141583e-11
loading,0.0666666666666667,0.075,0.984999552598935,0.984989718248968,0.985009386948901,2.30172547688312e-11
loading,0.0666666666666667,0.0833333333333333,0.984999552598932,0.984989718248966,0.985009386948899,2.30194752148805e-11
loading,0.0666666666666667,0.0916666666666667,0.984999552598933,0.984989718248967,0.9850093869489,2.30186980587632e-11
loading,0.0666666666666667,0.1,0.984999552598937,0.98498971824897,0.985009386948903,2.30175878357386e-11
loading,0.075,-0.1,0.982122612167066,0.982112806540798,0.982132417793333,2.30033769810234e-11
loading,0.075,-0.0916666666666667,0.982122612167069,0.982112806540802,0.982132417793337,2.30027108472086e-11
loading,0.075,-0.0833333333333333,0.982122612167063,0.982112806540795,0.98213241779333,2.30040431148382e-11
loading,0.075,-0.075,0.982122612167066,0.982112806540799,0.982132417793334,2.30042651594431e-11
loading,0.075,-0.0666666666666667,0.982122612167069,0.982112806540802,0.982132417793337,2.30020447133938e-11
loading,0.075,-0.0583333333333333,0.982122612167068,0.982112806540801,0.982132417793336,2.30032659587209e-11
loading,0.075,-0.05,0.98212261216707,0.982112806540802,0.982132417793337,2.30014896018815e-11
loading,0.075,-0.0416666666666667,0.982122612167065,0.982112806540798,0.982132417793332,2.30038210702332e-11
loading,0.075,-0.0333333333333333,0.98212261216707,0.982112806540803,0.982132417793337,2.30014896018815e-11
loading,0.075,-0.025,0.982122612167069,0.982112806540802,0.982132417793336,2.30034880033259e-11
loading,0.075,-0.0166666666666667,0.982122612167068,0.982112806540801,0.982132417793335,2.30040431148382e-11
loading,0.075,-0.00833333333333333,0.982122612167064,0.982112806540797,0.982132417793331,2.30040431148382e-11
loading,0.075,0,0.982122612167074,0.982112806540807,0.982132417793341,2.30020447133938e-11
loading,0.075,0.00833333333333333,0.982122612167065,0.982112806540798,0.982132417793332,2.3004487204048e-11
loading,0.075,0.0166666666666667,0.98212261216707,0.982112806540803,0.982132417793337,2.30020447133938e-11
loading,0.075,0.025,0.98212261216707,0.982112806540803,0.982132417793337,2.30024888026037e-11
loading,0.075,0.0333333333333333,0.982122612167067,0.982112806540799,0.982132417793334,2.30033769810234e-11
loading,0.075,0.0416666666666667,0.982122612167064,0.982112806540797,0.982132417793331,2.30052643601653e-11
loading,0.075,0.05,0.982122612167068,0.982112806540801,0.982132417793335,2.30034880033259e-11
loading,0.075,0.0583333333333333,0.982122612167069,0.982112806540801,0.982132417793336,2.3003043914116e-11
loading,0.075,0.0666666666666667,0.982122612167069,0.982112806540802,0.982132417793337,2.30024888026037e-11
loading,0.075,0.075,0.982122612167067,0.9821128065408,0.982132417793334,2.30032659587209e-11
loading,0.075,0.0833333333333333,0.982122612167064,0.982112806540797,0.982132417793331,2.30031549364185e-11
loading,0.075,0.0916666666666667,0.982122612167069,0.982112806540802,0.982132417793336,2.30038210702332e-11
loading,0.075,0.1,0.982122612167068,0.982112806540801,0.982132417793335,2.30017116464865e-11
loading,0.0833333333333333,-0.1,0.978913837334209,0.978904063744714,0.978923610923703,2.29897212378205e-11
loading,0.0833333333333333,-0.0916666666666667,0.978913837334218,0.978904063744723,0.978923610923712,2.29866126133516e-11
loading,0.0833333333333333,-0.0833333333333333,0.978913837334213,0.978904063744719,0.978923610923708,2.29868346579565e-11
loading,0.0833333333333333,-0.075,0.978913837339984,0.97890406375049,0.978923610929479,2.2986723635654e-11
loading,0.0833333333333333,-0.0666666666666667,0.978913837339988,0.978904063750493,0.978923610929482,2.29870567025614e-11
loading,0.0833333333333333,-0.0583333333333333,0.978913837334212,0.978904063744718,0.978923610923707,2.29863905687466e-11
loading,0.0833333333333333,-0.05,0.978913837334217,0.978904063744722,0.978923610923711,2.29863905687466e-11
loading,0.0833333333333333,-0.0416666666666667,0.978913837339991,0.978904063750496,0.978923610929485,2.2988166925586e-11
loading,0.0833333333333333,-0.0333333333333333,0.978913837334214,0.978904063744719,0.978923610923708,2.29879448809811e-11
loading,0.0833333333333333,-0.025,0.978913837334213,0.978904063744719,0.978923610923708,2.29884999924934e-11
loading,0.0833333333333333,-0.0166666666666667,0.978913837334218,0.978904063744723,0.978923610923712,2.29849472788146e-11
loading,0.0833333333333333,-0.00833333333333333,0.978913837334211,0.978904063744716,0.978923610923705,2.29880559032836e-11
loading,0.0833333333333333,0,0.978913837339992,0.978904063750497,0.978923610929486,2.29850583011171e-11
loading,0.0833333333333333,0.00833333333333333,0.978913837339988,0.978904063750494,0.978923610929483,2.29882779478885e-11
loading,0.0833333333333333,0.0166666666666667,0.978913837334218,0.978904063744724,0.978923610923713,2.29842811449998e-11
loading,0.0833333333333333,0.025,0.978913837334215,0.97890406374472,0.978923610923709,2.29868346579565e-11
loading,0.0833333333333333,0.0333333333333333,0.978913837334216,0.978904063744721,0.97892361092371,2.29862795464442e-11
loading,0.0833333333333333,0.0416666666666667,0.978913837334211,0.978904063744717,0.978923610923706,2.29887220370983e-11
loading,0.0833333333333333,0.05,0.978913837334217,0.978904063744723,0.978923610923712,2.29856134126294e-11
loading,0.0833333333333333,0.0583333333333333,0.978913837334211,0.978904063744716,0.978923610923705,2.29878338586786e-11
loading,0.0833333333333333,0.0666666666666667,0.978913837334216,0.978904063744722,0.97892361092371,2.29868346579565e-11
loading,0.0833333333333333,0.075,0.978913837339984,0.97890406375049,0.978923610929478,2.29871677248639e-11
loading,0.0833333333333333,0.0833333333333333,0.978913837334214,0.978904063744719,0.978923610923708,2.29856134126294e-11
loading,0.0833333333333333,0.0916666666666667,0.978913837334216,0.978904063744722,0.978923610923711,2.2988166925586e-11
loading,0.0833333333333333,0.1,0.978913837334206,0.978904063744712,0.9789236109237,2.2992718839987e-11
loading,0.0916666666666667,-0.1,0.975375427252748,0.975365688991143,0.975385165514352,2.29699592679822e-11
loading,0.0916666666666667,-0.0916666666666667,0.975375427252745,0.975365688991141,0.97538516551435,2.29682939334452e-11
loading,0.0916666666666667,-0.0833333333333333,0.975375427252748,0.975365688991143,0.975385165514352,2.29701813125871e-11
loading,0.0916666666666667,-0.075,0.97537542725275,0.975365688991146,0.975385165514355,2.29687380226551e-11
loading,0.0916666666666667,-0.0666666666666667,0.975375427252746,0.975365688991141,0.97538516551435,2.29687380226551e-11
loading,0.0916666666666667,-0.0583333333333333,0.975375427252745,0.975365688991141,0.975385165514349,2.29714025579142e-11
loading,0.0916666666666667,-0.05,0.975375427252748,0.975365688991144,0.975385165514352,2.29690710895625e-11
loading,0.0916666666666667,-0.0416666666666667,0.975375427252748,0.975365688991143,0.975385165514352,2.2967516777328e-11
loading,0.0916666666666667,-0.0333333333333333,0.975375427252742,0.975365688991138,0.975385165514347,2.29717356248216e-11
loading,0.0916666666666667,-0.025,0.97537542725275,0.975365688991146,0.975385165514354,2.29700702902846e-11
loading,0.0916666666666667,-0.0166666666666667,0.975375427252746,0.975365688991142,0.975385165514351,2.29687380226551e-11
loading,0.0916666666666667,-0.00833333333333333,0.975375427252749,0.975365688991145,0.975385165514353,2.296896006726e-11
loading,0.0916666666666667,0,0.975375427252744,0.975365688991139,0.975385165514348,2.29700702902846e-11
loading,0.0916666666666667,0.00833333333333333,0.975375427252749,0.975365688991144,0.975385165514353,2.29685159780502e-11
loading,0.0916666666666667,0.0166666666666667,0.975375427252744,0.97536568899114,0.975385165514349,2.29709584687043e-11
loading,0.0916666666666667,0.025,0.975375427252751,0.975365688991146,0.975385165514355,2.29692931341674e-11
loading,0.0916666666666667,0.0333333333333333,0.975375427252745,0.97536568899114,0.975385165514349,2.296896006726e-11
loading,0.0916666666666667,0.0416666666666667,0.975375427252747,0.975365688991142,0.975385165514351,2.29688490449576e-11
loading,0.0916666666666667,0.05,0.975375427252749,0.975365688991144,0.975385165514353,2.29692931341674e-11
loading,0.0916666666666667,0.0583333333333333,0.975375427252746,0.975365688991142,0.97538516551435,2.29700702902846e-11
loading,0.0916666666666667,0.0666666666666667,0.975375427252747,0.975365688991142,0.975385165514351,2.29676277996305e-11
loading,0.0916666666666667,0.075,0.97537542725275,0.975365688991146,0.975385165514355,2.29692931341674e-11
loading,0.0916666666666667,0.0833333333333333,0.975375427252749,0.975365688991145,0.975385165514354,2.29685159780502e-11
loading,0.0916666666666667,0.0916666666666667,0.975375427252745,0.97536568899114,0.975385165514349,2.29691821118649e-11
loading,0.0916666666666667,0.1,0.975375427252751,0.975365688991146,0.975385165514355,2.29672947327231e-11
loading,0.1,-0.1,0.9715098070416,0.971500107374791,0.971519506708409,2.29514185434709e-11
loading,0.1,-0.0916666666666667,0.971509807041608,0.971500107374799,0.971519506708418,2.29518626326808e-11
loading,0.1,-0.0833333333333333,0.971509806994794,0.971500107327985,0.971519506661603,2.29514185434709e-11
loading,0.1,-0.075,0.971509807041601,0.971500107374792,0.97151950670841,2.29523067218906e-11
loading,0.1,-0.0666666666666667,0.9715098070416,0.971500107374791,0.971519506708409,2.29528618334029e-11
loading,0.1,-0.0583333333333333,0.9715098070416,0.971500107374791,0.971519506708408,2.29539720564276e-11
loading,0.1,-0.05,0.971509807041605,0.971500107374796,0.971519506708414,2.29529728557054e-11
loading,0.1,-0.0416666666666667,0.971509807041607,0.971500107374798,0.971519506708416,2.29503083204463e-11
loading,0.1,-0.0333333333333333,0.971509807041606,0.971500107374797,0.971519506708415,2.29503083204463e-11
loading,0.1,-0.025,0.971509807041601,0.971500107374792,0.97151950670841,2.29524177441931e-11
loading,0.1,-0.0166666666666667,0.971509807041601,0.971500107374792,0.97151950670841,2.29509744542611e-11
loading,0.1,-0.00833333333333333,0.971509807041602,0.971500107374793,0.971519506708411,2.29521956995882e-11
loading,0.1,0,0.971509807041602,0.971500107374793,0.971519506708411,2.29508634319586e-11
loading,0.1,0.00833333333333333,0.971509807041603,0.971500107374794,0.971519506708412,2.29514185434709e-11
loading,0.1,0.0166666666666667,0.971509807041602,0.971500107374793,0.971519506708411,2.29519736549832e-11
loading,0.1,0.025,0.971509807041603,0.971500107374794,0.971519506708412,2.29507524096562e-11
loading,0.1,0.0333333333333333,0.971509807041606,0.971500107374797,0.971519506708415,2.29494201420266e-11
loading,0.1,0.0416666666666667,0.971509807041606,0.971500107374797,0.971519506708415,2.29514185434709e-11
loading,0.1,0.05,0.971509807041606,0.971500107374797,0.971519506708415,2.29515295657734e-11
loading,0.1,0.0583333333333333,0.971509807041601,0.971500107374793,0.97151950670841,2.29519736549832e-11
loading,0.1,0.0666666666666667,0.971509807041602,0.971500107374793,0.971519506708411,2.29514185434709e-11
loading,0.1,0.075,0.971509807041603,0.971500107374794,0.971519506708412,2.29507524096562e-11
loading,0.1,0.0833333333333333,0.971509807041604,0.971500107374795,0.971519506708413,2.29508634319586e-11
loading,0.1,0.0916666666666667,0.971509807041605,0.971500107374797,0.971519506708415,2.295408307873e-11
loading,0.1,0.1,0.9715098070416,0.971500107374791,0.971519506708409,2.29517516103783e-11
floquet_calibration,-0.1,-0.1,0.996662368925653,0.99665578798938,0.996668949861925,2.31177299525598e-11
floquet_calibration,-0.1,-0.0916666666666667,0.996631116530463,0.99662394180618,0.996638291254745,2.31206165324238e-11
floquet_calibration,-0.1,-0.0833333333333333,0.996598836396708,0.996591034815583,0.996606637977832,2.31193952870967e-11
floquet_calibration,-0.1,-0.075,0.996565529469408,0.996557067058167,0.996573991880648,2.31177299525598e-11
floquet_calibration,-0.1,-0.0666666666666667,0.996531196705669,0.996522038577598,0.99654035483374,2.31187291532819e-11
floquet_calibration,-0.1,-0.0583333333333333,0.996495839074654,0.996485949420654,0.996505728728654,2.31189511978869e-11
floquet_calibration,-0.1,-0.05,0.99645945755753,0.996448799637236,0.996470115477823,2.31203944878189e-11
floquet_calibration,-0.1,-0.0416666666666667,0.996422053147442,0.996410589280404,0.99643351701448,2.31177299525598e-11
floquet_calibration,-0.1,-0.0333333333333333,0.996383626849456,0.996371318406376,0.996395935292536,2.31203944878189e-11
floquet_calibration,-0.1,-0.025,0.996344179680553,0.996330987074586,0.99635737228652,2.31192842647943e-11
floquet_calibration,-0.1,-0.0166666666666667,0.996303712669552,0.996289595347671,0.996317829991432,2.31205055101213e-11
floquet_calibration,-0.1,-0.00833333333333333,0.996262226857106,0.996247143291527,0.996277310422684,2.31177299525598e-11
floquet_calibration,-0.1,0,0.996219723295618,0.996203630975287,0.996235815615948,2.31203944878189e-11
floquet_calibration,-0.1,0.00833333333333333,0.996176203049262,0.996159058471407,0.996193347627116,2.31210606216337e-11
floquet_calibration,-0.1,0.0166666666666667,0.996131667193895,0.996113425855641,0.99614990853215,2.31177299525598e-11
floquet_calibration,-0.1,0.025,0.996086116817006,0.99606673320705,0.996105500426963,2.31180630194672e-11
floquet_calibration,-0.1,0.0333333333333333,0.996039553017737,0.996018980608095,0.99606012542738,2.31207275547263e-11
floquet_calibration,-0.1,0.0416666666666667,0.995991976906788,0.9959701681446,0.996013785668975,2.31193952870967e-11
floquet_calibration,-0.1,0.05,0.995943389606382,0.995920295905788,0.995966483306976,2.31210606216337e-11
floquet_calibration,-0.1,0.0583333333333333,0.995893792250248,0.995869363984321,0.995918220516175,2.31192842647943e-11
floquet_calibration,-0.1,0.0666666666666667,0.995843185983549,0.995817372476302,0.995868999490797,2.31182850640721e-11
floquet_calibration,-0.1,0.075,0.995791571962862,0.995764321481317,0.995818822444408,2.31177299525598e-11
floquet_calibration,-0.1,0.0833333333333333,0.995738951356118,0.995710211102441,0.995767691609795,2.31217267554484e-11
floquet_calibration,-0.1,0.0916666666666667,0.995685325342588,0.995655041446296,0.99571560923888,2.31177299525598e-11
floquet_calibration,-0.1,0.1,0.995630695112782,0.995598812623011,0.995662577602553,2.31206165324238e-11
floquet_calibration,-0.0916666666666667,-0.1,0.996630862611819,0.996624616330076,0.996637108893562,2.31202834655164e-11
floquet_calibration,-0.0916666666666667,-0.0916666666666667,0.996600357809767,0.996593534474783,0.996607181144749,2.31223928892632e-11
floquet_calibration,-0.0916666666666667,-0.0833333333333333,0.996568824931925,0.996561391804981,0.996576258058869,2.31178409748622e-11
floquet_calibration,-0.0916666666666667,-0.075,0.996536264918966,0.996528188359297,0.996544341478635,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,-0.0666666666666667,0.996502678723659,0.996493924179447,0.996511433267872,2.31200614209115e-11
floquet_calibration,-0.0916666666666667,-0.0583333333333333,0.996468067310848,0.996458599310268,0.996477535311429,2.31193952870967e-11
floquet_calibration,-0.0916666666666667,-0.05,0.996432431657379,0.996422213799708,0.99644264951505,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,-0.0416666666666667,0.996395772752073,0.99638476769886,0.996406777805286,2.31219488000534e-11
floquet_calibration,-0.0916666666666667,-0.0333333333333333,0.996358091595721,0.996346261062017,0.996369922129425,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,-0.025,0.996319389200976,0.996306693946623,0.99633208445533,2.31228369784731e-11
floquet_calibration,-0.0916666666666667,-0.0166666666666667,0.996279666592404,0.996266066413389,0.996293266771419,2.31189511978869e-11
floquet_calibration,-0.0916666666666667,-0.00833333333333333,0.996238924806358,0.99622437852623,0.996253471086486,2.31180630194672e-11
floquet_calibration,-0.0916666666666667,0,0.996197164890993,0.996181630352339,0.996212699429648,2.31178409748622e-11
floquet_calibration,-0.0916666666666667,0.00833333333333333,0.99615438790621,0.996137821962195,0.996170953850225,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0166666666666667,0.996110594923608,0.996092953429581,0.996128236417634,2.31215047108435e-11
floquet_calibration,-0.0916666666666667,0.025,0.996065787026472,0.996047024831634,0.996084549221309,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0333333333333333,0.996019965309676,0.996000036248812,0.99603989437054,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0416666666666667,0.995973130879709,0.995951987764983,0.995994273994434,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.05,0.995925284854585,0.995902879467406,0.995947690241764,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0583333333333333,0.995876428363821,0.995852711446767,0.995900145280876,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0666666666666667,0.995826562548387,0.995801483797197,0.995851641299578,2.31210606216337e-11
floquet_calibration,-0.0916666666666667,0.075,0.995775688560687,0.995749196616323,0.995802180505051,2.31177299525598e-11
floquet_calibration,-0.0916666666666667,0.0833333333333333,0.995723807564464,0.995695850005237,0.995751765123692,2.31209495993312e-11
floquet_calibration,-0.0916666666666667,0.0916666666666667,0.995670920734819,0.995641444068577,0.99570039740106,2.31236141345903e-11
floquet_calibration,-0.0916666666666667,0.1,0.995617029258133,0.995585978914526,0.995648079601739,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,-0.1,0.996598321447466,0.996592402321622,0.99660424057331,2.31217267554484e-11
floquet_calibration,-0.0833333333333333,-0.0916666666666667,0.99656856408099,0.996562084603902,0.996575043558078,2.31232810676829e-11
floquet_calibration,-0.0833333333333333,-0.0833333333333333,0.996537778303063,0.996530706066366,0.996544850539761,2.31210606216337e-11
floquet_calibration,-0.0833333333333333,-0.075,0.996505965050022,0.996498266745704,0.996513663354341,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,-0.0666666666666667,0.996473125270294,0.996464766681676,0.996481483858912,2.31208385770287e-11
floquet_calibration,-0.0833333333333333,-0.0583333333333333,0.996439259924401,0.996430205917177,0.996448313931624,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,-0.05,0.996404369984853,0.996394584498187,0.996414155471519,2.31193952870967e-11
floquet_calibration,-0.0833333333333333,-0.0416666666666667,0.996368456436183,0.996357902473869,0.996379010398496,2.31209495993312e-11
floquet_calibration,-0.0833333333333333,-0.0333333333333333,0.996331520274867,0.996320159896548,0.996342880653185,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,-0.025,0.996293562509261,0.996281356821712,0.99630576819681,2.31238361791952e-11
floquet_calibration,-0.0833333333333333,-0.0166666666666667,0.996254584159653,0.996241493308122,0.996267675011184,2.3121393688541e-11
floquet_calibration,-0.0833333333333333,-0.00833333333333333,0.996214586258123,0.996200569417737,0.996228603098509,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0,0.996173569848543,0.996158585215776,0.996188554481311,2.3120172443214e-11
floquet_calibration,-0.0833333333333333,0.00833333333333333,0.996131535986572,0.996115540770773,0.99614753120237,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.0166666666666667,0.99608848573955,0.996071436154543,0.996105535324557,2.31188401755844e-11
floquet_calibration,-0.0833333333333333,0.025,0.996044420186515,0.99602627144225,0.99606256893078,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.0333333333333333,0.995999340418118,0.995980046712395,0.99601863412384,2.31228369784731e-11
floquet_calibration,-0.0833333333333333,0.0416666666666667,0.995953247536624,0.995932762046882,0.995973733026365,2.31232810676829e-11
floquet_calibration,-0.0833333333333333,0.05,0.995906142655843,0.995884417531008,0.995927867780677,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.0583333333333333,0.995858026901065,0.995835013253468,0.995881040548662,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.0666666666666667,0.995808901409086,0.995784549306444,0.995833253511727,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.075,0.995758767328101,0.995733025785567,0.995784508870634,2.3120172443214e-11
floquet_calibration,-0.0833333333333333,0.0833333333333333,0.995707625817708,0.995680442789986,0.99573480884543,2.31177299525598e-11
floquet_calibration,-0.0833333333333333,0.0916666666666667,0.995655478048815,0.995626800422338,0.995684155675291,2.31183960863746e-11
floquet_calibration,-0.0833333333333333,0.1,0.995602325203652,0.995572098788835,0.995632551618469,2.31177299525598e-11
floquet_calibration,-0.075,-0.1,0.996564746074158,0.996559146502997,0.996570345645317,2.31177299525598e-11
floquet_calibration,-0.075,-0.0916666666666667,0.996535735982823,0.996529592729049,0.996541879236598,2.31219488000534e-11
floquet_calibration,-0.075,-0.0833333333333333,0.996505697145948,0.996498978131791,0.996512416160104,2.31261676475469e-11
floquet_calibration,-0.075,-0.075,0.996474630495532,0.996467302745976,0.996481958245088,2.31189511978869e-11
floquet_calibration,-0.075,-0.0666666666666667,0.996442536975664,0.996434566609413,0.996450507341914,2.31177299525598e-11
floquet_calibration,-0.075,-0.0583333333333333,0.996409417542515,0.996400769763024,0.996418065322006,2.31207275547263e-11
floquet_calibration,-0.075,-0.05,0.996375273164314,0.996365912250877,0.996384634077751,2.31177299525598e-11
floquet_calibration,-0.075,-0.0416666666666667,0.996340104821251,0.99632999412015,0.996350215522353,2.31187291532819e-11
floquet_calibration,-0.075,-0.0333333333333333,0.996303913505505,0.996293015421219,0.99631481158979,2.3119950398609e-11
floquet_calibration,-0.075,-0.025,0.996266700221165,0.996254976207646,0.996278424234683,2.31177299525598e-11
floquet_calibration,-0.075,-0.0166666666666667,0.996228465984192,0.996215876536194,0.996241055432191,2.31210606216337e-11
floquet_calibration,-0.075,-0.00833333333333333,0.996189211822416,0.996175716466889,0.996202707177943,2.31177299525598e-11
floquet_calibration,-0.075,0,0.996148938775434,0.996134496062985,0.996163381487884,2.3120172443214e-11
floquet_calibration,-0.075,0.00833333333333333,0.996107647894641,0.99609221539105,0.996123080398232,2.31209495993312e-11
floquet_calibration,-0.075,0.0166666666666667,0.996065340243137,0.996048874520945,0.996081805965328,2.31218377777509e-11
floquet_calibration,-0.075,0.025,0.996022016895713,0.996004473525868,0.996039560265559,2.31177299525598e-11
floquet_calibration,-0.075,0.0333333333333333,0.995977678938792,0.995959012482358,0.995996345395226,2.31177299525598e-11
floquet_calibration,-0.075,0.0416666666666667,0.995932327470403,0.995912491470337,0.995952163470468,2.31180630194672e-11
floquet_calibration,-0.075,0.05,0.99588596360014,0.995864910573136,0.995907016627144,2.31178409748622e-11
floquet_calibration,-0.075,0.0583333333333333,0.995838588449112,0.995816269877501,0.995860907020722,2.31177299525598e-11
floquet_calibration,-0.075,0.0666666666666667,0.995790203149896,0.995766569473622,0.99581383682617,2.31203944878189e-11
floquet_calibration,-0.075,0.075,0.995740808846523,0.995715809455179,0.995765808237867,2.31177299525598e-11
floquet_calibration,-0.075,0.0833333333333333,0.995690406694389,0.99566398991932,0.995716823469459,2.31177299525598e-11
floquet_calibration,-0.075,0.0916666666666667,0.995638997860249,0.995611110966723,0.995666884753775,2.31196173317016e-11
floquet_calibration,-0.075,0.1,0.995586583522172,0.995557172701618,0.995615994342725,2.31222818669607e-11
floquet_calibration,-0.0666666666666667,-0.1,0.996530137141727,0.996524849421245,0.996535424862209,2.31177299525598e-11
floquet_calibration,-0.0666666666666667,-0.0916666666666667,0.99650187416225,0.996496059393824,0.996507688930675,2.3118507108677e-11
floquet_calibration,-0.0666666666666667,-0.0833333333333333,0.996472582104707,0.996466208541408,0.996478955668006,2.3119950398609e-11
floquet_calibration,-0.0666666666666667,-0.075,0.996442261896751,0.996435296896798,0.996449226896704,2.31180630194672e-11
floquet_calibration,-0.0666666666666667,-0.0666666666666667,0.996410914478138,0.996403324495859,0.996418504460416,2.31231700453804e-11
floquet_calibration,-0.0666666666666667,-0.0583333333333333,0.996378540800729,0.996370291377583,0.996386790223875,2.31208385770287e-11
floquet_calibration,-0.0666666666666667,-0.05,0.996345141828408,0.996336197584059,0.996354086072757,2.31188401755844e-11
floquet_calibration,-0.0666666666666667,-0.0416666666666667,0.996310718537068,0.99630104316053,0.996320393913607,2.31217267554484e-11
floquet_calibration,-0.0666666666666667,-0.0333333333333333,0.996275271914583,0.996264828155416,0.99628571567375,2.31206165324238e-11
floquet_calibration,-0.0666666666666667,-0.025,0.996238802960741,0.996227552620314,0.996250053301167,2.31210606216337e-11
floquet_calibration,-0.0666666666666667,-0.0166666666666667,0.996201312687237,0.996189216610053,0.996213408764421,2.31177299525598e-11
floquet_calibration,-0.0666666666666667,-0.00833333333333333,0.996162802117584,0.996149820182661,0.996175784052506,2.31190622201893e-11
floquet_calibration,-0.0666666666666667,0,0.996123272287153,0.996109363399474,0.996137181174831,2.31179519971647e-11
floquet_calibration,-0.0666666666666667,0.00833333333333333,0.996082724243054,0.996067846325076,0.996097602161032,2.31190622201893e-11
floquet_calibration,-0.0666666666666667,0.0166666666666667,0.996041159044146,0.996025269027373,0.996057049060919,2.3118507108677e-11
floquet_calibration,-0.0666666666666667,0.025,0.995998577760971,0.995981631577592,0.99601552394435,2.31180630194672e-11
floquet_calibration,-0.0666666666666667,0.0333333333333333,0.995954981475723,0.995936934050312,0.995973028901135,2.31195063093992e-11
floquet_calibration,-0.0666666666666667,0.0416666666666667,0.995910371282213,0.995891176523493,0.995929566040934,2.31195063093992e-11
floquet_calibration,-0.0666666666666667,0.05,0.995864748285813,0.995844359078489,0.995885137493136,2.31217267554484e-11
floquet_calibration,-0.0666666666666667,0.0583333333333333,0.995818113603433,0.995796481800086,0.99583974540678,2.31177299525598e-11
floquet_calibration,-0.0666666666666667,0.0666666666666667,0.995770468363454,0.995747544776501,0.995793391950408,2.31177299525598e-11
floquet_calibration,-0.0666666666666667,0.075,0.995721813705705,0.995697548099426,0.995746079311985,2.31177299525598e-11
